Name,Team,POS,ADP,IP,mERA,mWHIP,mSO,mKBB,mQS,mSVHLD,PTS,aPOS,Dollars,PlayerId
"Kenta Maeda","DET","SP",250.27000427246094,144.426,-2.818944598818724,-0.6573251259772092,0.826656412489244,0.7280560192455182,0.7308054857229425,-1.5528600412596043,-2.7436118485978334,8.778744096319503,7.035132247721672,"18498"
"Kyle Bradish","BAL","SP",91.06999969482422,181.093,-1.0614833447068082,-2.926785351871191,2.1647537082162875,-2.183500390967973,2.5249701182954314,-1.6655512697328227,-3.1475965307670766,8.778744096319503,6.631147565552428,"24586"
"Devin Williams","MIL","RP",41.93000030517578,66,2.5027642085960227,0.38741889325207257,-1.629712756715807,-1.7729128757511037,-2.3962344867203584,3.7342952980784845,0.8256182807393098,4.45688385552075,6.282502136260059,"15816"
"Evan Phillips","LAD","RP",107.47000122070312,66,0.5238761103652185,0.1165701459611576,-2.2308963394205623,0.0030520159417063864,-2.3962344867203584,4.723100916829387,0.7394683629565476,4.45688385552075,6.196352218477299,"17734"
"Tanner Scott","MIA","RP",105.2699966430664,66,2.7250049234237967,-0.12008316453204326,-1.7721603070451986,-1.8597650513617519,-2.3962344867203584,4.037548910333775,0.6143108240982191,4.45688385552075,6.071194679618969,"17586"
"Drew Rasmussen","TBR","SP",594.27001953125,59.7816,0.6952000642168268,0.6019512442409272,-2.856445833539789,0.6985022400845832,-1.4634022817913919,-1.5496108936464421,-3.8738054604352854,8.778744096319503,5.904938635884219,"25385"
"Trevor Bauer",,"SP",479.20001220703125,102.657,-1.7391685290616041,-0.25713313507588087,-0.6497853732571397,0.13925448562275256,0.23090977713465605,-1.6655512697328227,-3.9414740443700396,8.778744096319503,5.8372700519494645,"12703"
"Jose Berrios","TOR","SP",168.72999572753906,179.447,-3.7077145356201604,-2.2124914608703437,1.757398747220772,-0.4049602570226156,2.179018059371129,-1.6655512697328227,-4.054300716654043,8.778744096319503,5.724443379665462,"14168"
"Bryan Woo","SEA","SP",176.3300018310547,129.801,-1.4812780416328313,-0.3405642279862869,0.4153886341532911,-1.2877637449692505,0.14657139808071412,-1.5467227684120324,-4.094368750766396,8.778744096319503,5.684375345553109,"30279"
"David Bednar","PIT","RP",59.470001220703125,68,0.5176014752557383,-0.03063944559934467,-2.1166156102168943,-0.632789280143178,-2.3962344867203584,4.709310389158052,0.05063304173401539,4.45688385552075,5.507516897254765,"19569"
"Braxton Garrett","MIA","SP",186.6699981689453,164.391,-1.8810245452539291,-3.152216730659169,1.0864479988011946,-0.5717753585125306,1.8204977967099472,-1.6655512697328227,-4.363622108647309,8.778744096319503,5.415121987672195,"21844"
"Camilo Doval","SFG","RP",54.20000076293945,66,1.6717721470814295,-0.6962240549409776,-2.0849500299787174,-1.7490943649498536,-2.3962344867203584,5.065416881487691,-0.18931390802078693,4.45688385552075,5.267569947499963,"21992"
"Tyler Wells","BAL","SP/RP",340.2699890136719,77.6044,-1.662187106379541,0.17970550196926852,-2.1587471869045345,0.5868008549500451,-2.043156378716227,0.5093009912003461,-4.588283323880642,8.778744096319503,5.190460772438862,"20000"
"Bobby Miller","LAD","SP",999,150.647,-2.2490883572108102,-2.3050707182536976,0.957128200795435,-0.8468750668288323,1.5203680247917477,-1.6655512697328227,-4.589089186438979,8.778744096319503,5.189654909880526,"27483"
"Eury Perez","MIA","SP",73,131.522,-2.424197313730192,-0.993896965996452,0.834598562760505,-1.1000382765930201,0.7512811831161816,-1.6655512697328227,-4.597804080175799,8.778744096319503,5.180940016143705,"27768"
"Matt Brash","SEA","RP",255.07000732421875,63,2.705837265954361,0.7796036278793513,-1.9522094790608482,-1.1789897580527435,-2.3962344867203584,1.6498235667721308,-0.39216926322810736,4.45688385552075,5.064714592292642,"25756"
"Julio Urias",,"SP",629.469970703125,101.067,-1.6920483232700858,-0.5161291781864865,-1.3995681344955915,0.39383335106776557,0.155290946058966,-1.6655512697328227,-4.724172608558255,8.778744096319503,5.054571487761249,"14765"
"Sean Manaea",,"SP",392.1300048828125,147.65,-1.9091168845112765,-1.8049172026193994,1.0738504911558469,-1.4270626426253787,0.8789761517489851,-1.551091058501522,-4.739361145352744,8.778744096319503,5.03938295096676,"15873"
"Matt Strahm","PHI","RP",489.8699951171875,68,0.8400929620178835,1.6097867436674371,-2.0525985218016554,0.8499308377842217,-2.3962344867203584,0.6711625316160297,-0.4778599334364415,4.45688385552075,4.979023922084308,"13799"
"Blake Snell",,"SP",62.599998474121094,173.718,0.9997932818891238,-3.8990582054035445,3.9005424120186554,-6.66221534762857,2.372800830264169,-1.6655512697328227,-4.953688298592987,8.778744096319503,4.825055797726517,"13543"
"Jose Alvarado","PHI","RP",190,74,3.081223113514637,-0.4847382685333595,-1.3084499805525713,-2.8925245412707072,-2.3962344867203584,3.3135671233241792,-0.6871570402381819,4.45688385552075,4.769726815282568,"17780"
"Aaron Civale","TBR","SP",202.92999267578125,147.71,-3.3374147953043045,-1.9399898341766726,0.6072674299940289,0.016900538433629105,1.2610391079287437,-1.6655512697328227,-5.057748822857398,8.778744096319503,4.720995273462105,"19479"
"Garrett Whitlock","BOS","RP",386.3999938964844,68,0.10969851709599583,0.9383345799314674,-2.4378135457832197,1.99426191991799,-2.3962344867203584,0.9558239486282671,-0.8359290669298585,4.45688385552075,4.6209547885908915,"20191"
"A.J. Minter","ATL","RP",475.1300048828125,64,1.2195532180517494,0.9037215642754551,-2.116460256096379,0.3534560644414061,-2.3962344867203584,1.181711804627589,-0.8542520914205374,4.45688385552075,4.602631764100212,"18655"
"Nestor Cortes","NYY","SP",272,145.016,-3.8682275524466863,-1.2256396804217016,0.9510884802203153,-0.7695004151596502,1.0676775615409504,-1.6655512697328227,-5.510152875999594,8.778744096319503,4.268591220319909,"17874"
"Sonny Gray","STL","SP",115.52999877929688,180.139,-0.6655403490698506,-3.9614916379734764,1.933004198937528,-3.7172490398767346,2.51712255378924,-1.6655512697328227,-5.559705543926118,8.778744096319503,4.219038552393387,"12768"
"Kodai Senga","NYM","SP",68.19999694824219,186.618,0.14429864169923864,-4.31370734614873,3.775338839926381,-6.437950555248038,2.9140691581441813,-1.6655512697328227,-5.583502531359789,8.778744096319503,4.195241564959716,"31838"
"Drew Smyly","CHC","SP/RP",625.7999877929688,68.6082,-1.1525551081076162,-0.48810632663323417,-2.4773738801202967,-0.017573730720471293,-2.228129259870849,0.6050605875041747,-5.758677717948294,8.778744096319503,4.020066378371211,"11760"
"Clay Holmes","NYY","RP",124.4000015258789,66,1.9397554369339247,-1.1717205314858536,-2.541373853251072,-1.8332859216819068,-2.3962344867203584,4.549813015436385,-1.453046340768881,4.45688385552075,4.0038375147518686,"13649"
"Steven Matz","STL","SP",353.6000061035156,113.553,-1.093482051621983,-1.368180961710957,-0.8925617336916304,-1.0835611457976473,0.2057435484569864,-1.5504051321205756,-5.7824474764858085,8.778744096319503,3.9962966198336964,"13361"
"Taj Bradley","TBR","SP",256.20001220703125,149.162,-2.3754155525976812,-1.6337632511136073,1.1966987367938677,-1.6946169251772016,0.24837869429507117,-1.5496108936464421,-5.808329191445993,8.778744096319503,3.9704149048735116,"22543"
"Jordan Romano","TOR","RP",67.12999725341797,66,0.30987393045563444,-0.24941333860869433,-2.227531211182959,-1.2923671737654858,-2.3962344867203584,4.350207308873091,-1.5054649709487737,4.45688385552075,3.9514188845719764,"16122"
"DL Hall","BAL","RP",424.92999267578125,62,2.2935472396855476,0.687560674298643,-2.056830605025355,-0.9834308206878702,-2.3962344867203584,0.9166356284109052,-1.5387523700384877,4.45688385552075,3.918131485482262,"22207"
"Alex Cobb","SFG","SP",414.20001220703125,89.4313,0.309789523759928,-2.111632001063771,-2.0308469700889926,-0.5204812061311374,-0.005628284639150125,-1.6655512697328227,-6.024350207895945,8.778744096319503,3.7543938884235595,"6562"
"Bryan Abreu","HOU","RP",279.8699951171875,67,1.9091004774409903,0.3998703674070342,-1.6615508063589628,-1.3982607156433446,-2.3962344867203584,1.3186814249515513,-1.8283937389230909,4.45688385552075,3.628490116597659,"16609"
"Brock Stewart","MIN","RP",621.7999877929688,63,1.108458806236448,0.535990619520464,-2.0755195082392985,-0.30796811263843915,-2.3962344867203584,1.2822910147206221,-1.8529816671205628,4.45688385552075,3.6039021884001867,"16727"
"Craig Kimbrel","BAL","RP",109.80000305175781,66,0.300133051539827,-0.11446567967327397,-1.9868991984077005,-1.4168162743270398,-2.3962344867203584,3.6938796201237167,-1.9204029674648289,4.45688385552075,3.536480888055921,"6655"
"Hunter Greene","CIN","SP",141.72999572753906,158.849,-4.441905091896809,-2.3125764919851286,2.927008574727383,-2.3547721906395243,1.49670518623049,-1.6655512697328227,-6.3510912832964115,8.778744096319503,3.427652813023093,"22182"
"Anthony DeSclafani","SEA","SP",615.9299926757812,88.4769,-1.529727256194245,-0.5130432111979508,-2.135770246652298,0.7693604587241722,-1.4039896262729987,-1.5467227684120324,-6.359892650005354,8.778744096319503,3.418851446314151,"13050"
"Gabe Speier","SEA","RP",999,62,1.4268447926037324,0.5107166988184924,-2.6358568062916103,0.166127497642249,-2.3962344867203584,0.8676276070826887,-2.060774696864806,4.45688385552075,3.396109158655944,"17170"
"Hunter Brown","HOU","SP",183.60000610351562,151.178,-0.07432128588573143,-3.744040344699551,1.3966447561384847,-3.841899630911223,1.3408372086871927,-1.547155984507413,-6.469935281178241,8.778744096319503,3.3088088151412633,"25880"
"Trevor Megill","MIL","RP",697.9299926757812,63,1.0824639682335815,0.5957635692411578,-2.0493976344668847,-0.6532381007908186,-2.3962344867203584,1.050031175601265,-2.370611508902058,4.45688385552075,3.0862723466186917,"17722"
"Jason Adam","TBR","RP",317.92999267578125,64,0.698087862769931,0.7263823445382341,-2.2187003826799367,-0.4997110591056612,-2.3962344867203584,1.1806829311948543,-2.5094927900029362,4.45688385552075,2.9473910655178135,"11861"
"Hunter Harvey","WSN","RP",303.1300048828125,64,0.23117649568692447,0.10512773441788799,-2.4623910942728844,-0.21934143687460123,-2.3962344867203584,2.1919617545888723,-2.54970103317416,4.45688385552075,2.9071828223465896,"15507"
"A.J. Puk","MIA","RP",375.1300048828125,63,0.8433973903455956,0.2679677966025463,-2.413900531126862,-0.250668664771558,-2.3962344867203584,1.3098003282298385,-2.639638167440798,4.45688385552075,2.817245688079952,"19343"
"Chris Martin","BOS","RP",579.3300170898438,66,0.09156152366832157,-0.02713929351414605,-2.6964613702968845,1.2321011325424434,-2.3962344867203584,1.0379732756107423,-2.758199218709882,4.45688385552075,2.6986846368108677,"11847"
"Yuki Matsui","SDP","RP",999,64,1.5571080903827386,-0.03529523721542844,-2.030286115382725,-1.3758532230506795,-2.3962344867203584,1.462564384438145,-2.8179965875483077,4.45688385552075,2.638887267972442,"sa3023348"
"Caleb Thielbar","MIN","RP",749.7999877929688,62,0.5509626534690325,0.6386689483975804,-2.3593142935911273,-0.0005111573177159711,-2.3962344867203584,0.7174810088466165,-2.8489473269159724,4.45688385552075,2.6079365286047773,"10078"
"Bryce Miller","SEA","SP",186.72999572753906,143.288,-4.430440203362341,-1.8803702883756468,0.11370738911679087,-0.24620420840369786,0.9190856710096605,-1.6655512697328227,-7.189772909748057,8.778744096319503,2.588971186571447,"29837"
"Joe Kelly","LAD","RP",711.2000122070312,62,2.2409398684175006,-0.19747585077499386,-2.0846179276321073,-1.3813708410214314,-2.3962344867203584,0.9318705898891949,-2.886888647842196,4.45688385552075,2.5699952076785535,"9761"
"Tanner Bibee","CLE","SP",108.12999725341797,163.545,-4.061118215089681,-2.61054559234681,1.36157093031146,-2.0309630857239522,1.776479692540477,-1.6655512697328227,-7.230127540041331,8.778744096319503,2.5486165562781737,"30134"
"James Paxton",,"SP",367.7300109863281,141.883,-2.1192823263690714,-2.7441287067365963,0.8279334760222938,-2.6852415938661256,1.0918212670152772,-1.6655512697328227,-7.294449153667044,8.778744096319503,2.4842949426524603,"11828"
"Yusei Kikuchi","TOR","SP",246.6699981689453,155.544,-2.2547413435464696,-2.7924063671961297,1.4796222883384835,-3.667153097019318,1.3360265323600813,-1.6655512697328227,-7.564203256796175,8.778744096319503,2.2145408395233304,"20633"
"Nathan Eovaldi","TEX","SP",193.60000610351562,174.342,-4.326429065514158,-4.194789692973846,1.3714030029556004,-0.9313685173851012,2.0797363897341814,-1.6655512697328227,-7.666999152916147,8.778744096319503,2.111744943403358,"9132"
"David Peterson","NYM","SP",614.4000244140625,93.0453,1.5159798122312467,-2.4671546269635183,-1.2258779489383242,-3.184019927722998,-0.8491310732518694,-1.551091058501522,-7.7612948231469865,8.778744096319503,2.017449273172518,"20302"
"Paul Sewald","ARI","RP",85.2699966430664,66,-0.7378931196697218,-0.8019920570101556,-2.245447622615442,-1.3479527407296756,-2.3962344867203584,4.062621669768129,-3.466898356977224,4.45688385552075,1.9899854985435255,"13892"
"Yimi Garcia","TOR","RP",708.6699829101562,62,0.1010047804862426,0.5347734412813255,-2.6943045153143914,0.04090375815045621,-2.3962344867203584,0.7693049294152452,-3.6445520927014803,4.45688385552075,1.8123317628192694,"12095"
"Reynaldo Lopez","ATL","RP",437.1300048828125,67,0.1744027100705904,-0.3466864301657908,-2.1175388481576687,-0.5656060429068919,-2.3962344867203584,1.598830056849812,-3.6528330410303083,4.45688385552075,1.8040508144904415,"16400"
"Louie Varland","MIN","SP",312.3999938964844,135.81,-2.795834233309847,-2.766461071622356,0.07146818362108169,-0.9911291762670075,-0.008935714221022158,-1.553419612497768,-8.04431162429692,8.778744096319503,1.7344324720225837,"27691"
"Tyler Mahle","TEX","SP",688.8699951171875,52.9279,-1.1728667816735605,-0.7379289799060919,-3.098359188669214,-0.22673356936791128,-1.5821372689894087,-1.5511091123102403,-8.369134900916427,8.778744096319503,1.4096091954030778,"16358"
"Taylor Rogers","SFG","RP",672.6699829101562,63,0.7465332252437259,-0.5322512429802639,-2.3587534388848606,-0.8684121366019324,-2.3962344867203584,1.34882625024172,-4.060291829701971,4.45688385552075,1.39659202581878,"13449"
"Shawn Armstrong","TBR","RP",748.469970703125,62,-0.038837919483902084,0.2013251460950091,-2.7273722323182357,-0.069937076335455,-2.3962344867203584,0.9542534824522251,-4.076803086310717,4.45688385552075,1.3800807692100328,"12857"
"Pierce Johnson","ATL","RP",632.72998046875,63,0.8293453102693111,-0.47021701471980387,-2.0142290162951384,-0.9008409523359183,-2.3962344867203584,0.8587286502164755,-4.093447509585434,4.45688385552075,1.363436345935317,"13435"
"Griffin Canning","LAA","SP",294.07000732421875,144.233,-3.560358688466088,-3.2498570805892286,0.8705525091770596,-1.9093844263343187,1.059439167218113,-1.6655512697328227,-8.455159788727284,8.778744096319503,1.323584307592219,"19867"
"JoJo Romero","STL","RP",642.530029296875,64,1.7096349774507924,-0.7839724887705669,-2.509928138590235,-1.7569206396093724,-2.3962344867203584,1.5810500032618864,-4.156370772977854,4.45688385552075,1.3005130825428959,"19574"
"Kenley Jansen","BOS","RP",124.93000030517578,64,-1.2800393206345828,-1.0888408106128078,-2.2221171859110167,-1.6745384668142638,-2.3962344867203584,4.461779373351736,-4.1999908973412925,4.45688385552075,1.256892958179457,"3096"
"Chris Paddack","MIN","SP",317.7300109863281,144.568,-4.812424935596122,-2.9180106787726934,-0.0189380403162716,0.36034725845466103,0.4202423068286281,-1.553419612497768,-8.522203701899565,8.778744096319503,1.2565403944199387,"20099"
"Brandon Pfaadt","ARI","SP",199.1300048828125,142.113,-5.199740124526578,-2.177530199134861,0.08190850714384994,-0.3507171460858458,0.7760264740309498,-1.6655512697328227,-8.535603758305308,8.778744096319503,1.2431403380141972,"27782"
"Josh Hader",,"RP",45.400001525878906,62,1.4977852423433493,0.8968717851895889,-1.770171313506482,-0.9269685071634208,-2.3962344867203584,-1.6655512697328227,-4.364268549590147,4.45688385552075,1.0926153059306027,"14212"
"Erik Swanson","TOR","RP",509.3999938964844,64,-0.41763735760301485,0.09424651059825677,-2.5031248130159724,-0.28597667621678124,-2.3962344867203584,1.105140329882247,-4.403586493075623,4.45688385552075,1.0532973624451267,"16587"
"Joe Jimenez","ATL","RP",666.27001953125,62,-0.6493975349512505,0.172357736767511,-2.274563683748721,0.14428936310561769,-2.3962344867203584,0.5721358199633054,-4.4314127855838965,4.45688385552075,1.0254710699368537,"15761"
"Julian Merryweather","CHC","RP",503.6700134277344,64,0.8373489159394417,-0.5842354263812708,-2.1489671183939563,-1.4374332870711908,-2.3962344867203584,1.2930312448936538,-4.436490157733681,4.45688385552075,1.0203936977870685,"16703"
"Aroldis Chapman",,"RP",342.7300109863281,60,3.1040689005906947,0.4392176670344976,-1.5558208074452688,-2.3825638592474916,-2.3962344867203584,-1.6655512697328227,-4.45688385552075,4.45688385552075,1,"10233"
"Eduardo Rodriguez","ARI","SP",189.39999389648438,177.128,-2.220582120385244,-5.385093261395742,1.7951820542344117,-3.514069837004491,2.2113703379643823,-1.6655512697328227,-8.778744096319503,8.778744096319503,1,"13164"
"Sam Hentges","CLE","RP",750.0700073242188,62,1.4264618994837173,-0.6141191169337351,-2.5949506181435433,-1.238646686971298,-2.3962344867203584,0.9375925713406267,-4.479896437944591,4.45688385552075,0.9769874175761579,"18548"
"Caleb Ferguson","LAD","RP",735.72998046875,63,0.8310970706504495,-0.6413040283871533,-2.3322043412810283,-1.4138038780823563,-2.3962344867203584,1.438069432955766,-4.514380230864683,4.45688385552075,0.9425036246560673,"19349"
"Robert Suarez","SDP","RP",239.60000610351562,65,-0.0704498788470212,-1.219780404625033,-2.4934787045203297,-1.7689982732524459,-2.3962344867203584,3.3452281242547564,-4.603713623710431,4.45688385552075,0.8531702318103185,"30115"
"Michael King","SDP","SP",142.72999572753906,136.875,-1.0032260290986692,-3.604371622141591,0.5466668156697841,-4.247198406485651,0.8516453051066398,-1.5577879133463806,-9.014271850295868,8.778744096319503,0.7644722460236364,"19853"
"Aaron Ashby","MIL","SP",409.5299987792969,82.0951,1.3016205404189933,-2.41988270666087,-1.4930590593174144,-3.622474006466999,-1.2455960938378783,-1.5590695185829273,-9.038460844447096,8.778744096319503,0.7402832518724092,"23550"
"Michael Grove","LAD","SP/RP",566.469970703125,58.9935,-1.4647184788825764,-0.959231391553884,-2.872390695858105,-0.37801763403827876,-1.8681356971181153,-1.5452064959395155,-9.087700393390476,8.778744096319503,0.6910437029290295,"23221"
"John Means","BAL","SP",271.07000732421875,134.739,-5.02378190925115,-1.9819291359965352,-0.8234541647088274,-0.2774811051457419,0.56742084433993,-1.54903326859956,-9.088258739361885,8.778744096319503,0.6904853569576197,"16269"
"Giovanny Gallegos","STL","RP",557.1300048828125,68,-0.8486322995992367,-0.2537628177497258,-2.4330248866743687,-0.2301926869980066,-2.3962344867203584,1.316389000090988,-4.845458177650708,4.45688385552075,0.6114256778700418,"14986"
"Chad Green","TOR","RP",723.3300170898438,58,-0.422990278669429,0.44702846556133413,-2.7764450442761057,0.035938697355070534,-2.3962344867203584,0.24841256698596734,-4.864290079763522,4.45688385552075,0.5925937757572284,"15552"
"Huascar Ynoa","ATL","SP",711.9299926757812,71.3503,-0.8818226392356513,-1.950533292336729,-2.200322187707023,-1.2392456586373024,-1.540464287090981,-1.5495386891706913,-9.361926754178379,8.778744096319503,0.41681734214112587,"20468"
"Garrett Cleavinger","TBR","RP",749.3300170898438,60,1.0256042340872262,-0.6370417620170875,-2.18736690478837,-1.774321409630325,-2.3962344867203584,0.6380212474800172,-5.331339081588898,4.45688385552075,0.1255447739318517,"17897"
"Brusdar Graterol","LAD","RP",406.92999267578125,64,0.3398967075507926,-1.347361681812078,-3.002991671647987,-0.7582708359759462,-2.3962344867203584,1.7954032830228108,-5.369558685582767,4.45688385552075,0.08732516993798312,"20367"
"Mark Leiter Jr.","CHC","RP",706.530029296875,63,-0.30391602528723316,-0.8517444309445615,-2.6025995045983223,-0.7948384345658922,-2.3962344867203584,1.3886643569452215,-5.560668525171145,4.45688385552075,-0.10378466965039612,"15551"
"Tim Mayza","TOR","RP",999,60,1.1396157755561904,-0.9004375885903766,-2.9540998867373287,-1.0598394398629571,-2.3962344867203584,0.574410212533396,-5.596585413821434,4.45688385552075,-0.13970155830068487,"15042"
"Griffin Jax","MIN","RP",512.9299926757812,64,-0.30187405575291226,-0.7516488731240656,-2.607362161640393,-0.5987466589117195,-2.3962344867203584,0.9177908569864226,-5.738075379163026,4.45688385552075,-0.2811915236422762,"20253"
"Alex Vesia","LAD","RP",750,60,-0.06213374006292664,-0.38848372290630995,-2.2405470558774065,-1.3988120494327465,-2.3962344867203584,0.7422466383502945,-5.743964416649455,4.45688385552075,-0.2870805611287046,"25007"
"Andrew Heaney","TEX","SP",366.6700134277344,147.057,-4.409464028652744,-3.3648824186916566,1.1710988791975918,-2.5605079097562364,0.5818230521173532,-1.5511091123102403,-10.133041538095934,8.778744096319503,-0.35429744177642863,"15423"
"Josh Sborz","TEX","RP",667.530029296875,64,0.02140952288346307,-1.0461312154037457,-2.2486360026269514,-1.4812645639002764,-2.3962344867203584,1.1748524762633872,-5.976004269504482,4.45688385552075,-0.5191204139837331,"18323"
"Trevor Rogers","MIA","SP",348.79998779296875,130.944,-2.3265973605096093,-3.845195139604925,0.15584785258674874,-3.351615687239217,0.7324290208820357,-1.6655512697328227,-10.300682583617789,8.778744096319503,-0.5219384872982848,"22286"
"Andrew Thorpe","SDP","SP",999,64.638,-1.3066670491015147,-2.0000948299332406,-2.9361143558868203,-1.9161395472796,-0.7797362715232784,-1.6655512697328227,-10.60430332345728,8.778744096319503,-0.8255592271377741,"sa3020678"
"Chris Bassitt","TOR","SP",137,193.906,-5.014876079488212,-4.797307582270439,1.9205021419170727,-3.7148363686165387,2.6225382156768617,-1.6655512697328227,-10.649530942514078,8.778744096319503,-0.8707868461945745,"12304"
"Walker Buehler","LAD","SP",99.87000274658203,130.611,-4.383752611663685,-3.825381256744792,-0.19193374029242136,-1.3993453937867224,0.7255738716329294,-1.6655512697328227,-10.740390400587517,8.778744096319503,-0.9616463042680115,"19374"
"Will Vest","DET","RP",689.7999877929688,62,0.30728284676864914,-1.4019024721512525,-2.704295891760077,-1.4555976565657784,-2.3962344867203584,1.1621988543807715,-6.488548806048047,4.45688385552075,-1.031664950527297,"19769"
"Ben Lively","CLE","SP/RP",738.469970703125,62.2975,-2.0005254748735566,-1.5733731991915707,-3.1389419966829455,-0.5409104472502648,-2.0141416018083094,-1.5435999759416528,-10.811492695748298,8.778744096319503,-1.032748599428794,"14932"
"Eli Morgan","CLE","RP",999,58,-1.0956175508891708,-0.35205858714817256,-2.897464258457127,-0.028467373086688938,-2.3962344867203584,0.27969458856118173,-6.490147667740336,4.45688385552075,-1.033263812219586,"20203"
"Trevor Stephan","CLE","RP",736.7999877929688,63,-0.6887616079297222,-0.9029338206777467,-2.5810806549263474,-1.427794751876179,-2.3962344867203584,1.4505787857554817,-6.546226536374872,4.45688385552075,-1.0893426808541222,"19932"
"Tariq Tiedemann","TOR","SP",999,65.404,-0.5895381398616634,-2.33507404521573,-2.5165849968263005,-2.9519320854114715,-0.9784798283611953,-1.5455494645095502,-10.91715856018591,8.778744096319503,-1.138414463866407,"sa3018096"
"Joel Payamps","MIL","RP",509.79998779296875,64,-0.5116098515084335,-0.8372445995902885,-2.803912936429552,-0.8815921375828948,-2.3962344867203584,0.797067039283013,-6.6335269725485135,4.45688385552075,-1.1766431170277643,"14332"
"Danny Coulombe","BAL","RP",725.9299926757812,63,-0.18098589954188357,-1.2457776069124833,-2.795086222177602,-1.334863442756768,-2.3962344867203584,1.2976521161592312,-6.655295541949865,4.45688385552075,-1.198411686429115,"13293"
"Robert Stephenson",,"RP",333.6700134277344,61,-0.1088380592658126,0.142138111511944,-2.392899418809909,-0.3204092294297214,-2.3962344867203584,-1.6655512697328227,-6.74179435244668,4.45688385552075,-1.2849104969259302,"13594"
"Ryan Walker","SFG","RP",730.469970703125,60,0.45353852999850863,-1.0391646013188682,-2.694222559433017,-1.5100624592266159,-2.3962344867203584,0.4059961939469855,-6.7801493827533665,4.45688385552075,-1.3232655272326173,"20423"
"Kevin Ginkel","ARI","RP",425.20001220703125,64,0.1160669375608174,-1.5923155555744617,-2.510113773598648,-1.9626708262155237,-2.3962344867203584,1.4840810815111243,-6.86118662303705,4.45688385552075,-1.4043027675162993,"19876"
"Brock Burke","TEX","RP",999,60,-0.7117094824619039,-0.8597756767789153,-2.8629384508730213,-0.5188118470253719,-2.3962344867203584,0.4708527049944699,-6.878617238865102,4.45688385552075,-1.4217333833443528,"17968"
"Richard Kerkering","PHI","RP",999,64,0.0877727922723633,-1.0176583765316074,-2.434547817851539,-1.7958469052028982,-2.3962344867203584,0.6214506484485038,-6.935064145585536,4.45688385552075,-1.4781802900647873,"31776"
"Keegan Akin","BAL","RP",999,38,0.45770687221486644,0.15939823008241613,-3.76902572462467,-0.015787517901626125,-2.3962344867203584,-1.54903326859956,-7.112975895548932,4.45688385552075,-1.6560920400281827,"19362"
"Cody Bradford","TEX","SP",703,82.1558,-3.6459228928197125,-1.839843785349269,-2.504712584790053,-0.42408312829592293,-1.5360744768411847,-1.5511091123102403,-11.501745980406383,8.778744096319503,-1.723001884086878,"27597"
"Yennier Cano","BAL","RP",328.6000061035156,64,0.5638326743603139,-1.7336582665423372,-2.8812778073158056,-1.9862259528166126,-2.3962344867203584,1.2246006391943214,-7.208963199840477,4.45688385552075,-1.7520793443197284,"25911"
"JP Sears","OAK","SP",403.2699890136719,169.57,-5.533652009133384,-3.7726585268076933,1.2054867770857312,-3.5684905935773976,1.7136392473407716,-1.6655512697328227,-11.621226374824797,8.778744096319503,-1.8424822785052921,"23429"
"Kyle Finnegan","WSN","RP",236.60000610351562,66,-0.8717702863730641,-2.309626079012766,-2.6508139192123275,-2.50527566413258,-2.3962344867203584,3.4227384831264436,-7.310981952324654,4.45688385552075,-1.854098096803904,"15009"
"Cole Irvin","BAL","SP",666.7999877929688,117.052,-4.257306644024839,-3.115380747401215,-1.6727889654498014,-0.9154639896594912,-0.15307750692441607,-1.54903326859956,-11.663051122059324,8.778744096319503,-1.8843070257398211,"19244"
"Aaron Bummer","ATL","RP",728.3300170898438,58,1.8131951762323761,-1.7889339963453612,-2.584842726107471,-2.615001310339843,-2.3962344867203584,0.18478345671238142,-7.387033886568276,4.45688385552075,-1.9301500310475275,"16258"
"Gregory Santos","CHW","RP",999,64,-0.16329792335533705,-2.3033347033426557,-2.7172814555666274,-2.6599809800555207,-2.3962344867203584,2.8164116245570763,-7.423717924483423,4.45688385552075,-1.9668340689626729,"21894"
"Scott Barlow","CLE","RP",480.20001220703125,64,-0.21774961186559535,-1.5909376310768986,-2.5112094809444008,-1.8776671455512726,-2.3962344867203584,1.1667477578713081,-7.4270505982872175,4.45688385552075,-1.9701667427664686,"14993"
"Jonathan Loaisiga","NYY","RP",723.27001953125,64,-0.11066424645309,-1.7196337577441574,-3.069200174754733,-1.633685444807771,-2.3962344867203584,1.2570739539259974,-7.6723441565541135,4.45688385552075,-2.215460301033363,"19753"
"Matthew Liberatore","STL","SP/RP",639.2000122070312,47.0237,-0.8331553992197167,-1.9857179416994146,-3.6788997634704073,-2.135805259278712,-1.8267032203618083,-1.5504051321205756,-12.010686716150634,8.778744096319503,-2.2319426198311296,"22294"
"Garrett Crochet","CHW","RP",543.9299926757812,63,0.23167837840797198,-2.0089382262305153,-2.284874326077669,-3.4462489177056805,-2.3962344867203584,2.214651626454855,-7.6899659518713985,4.45688385552075,-2.233082096350648,"27463"
"Luis Severino","NYM","SP",305.07000732421875,143.741,-4.289858887431411,-4.517723961578082,0.44355512613892845,-2.9398025923160853,0.9574515100685618,-1.6655512697328227,-12.011930074850913,8.778744096319503,-2.233185978531408,"15890"
