Name,Team,POS,ADP,IP,mW,mSV,mERA,mWHIP,mSO,PTS,aPOS,Dollars,PlayerId
"Mike Minor","KCR","SP",477.54998779296875,164.999,-0.2557422509216255,-1.5017901580503095,-8.04462267635505,-3.945899170880701,0.18160118854878912,-13.566453067658898,9.9078506423059,-2.658602425352997,"10021"
"Cal Quantrill","CLE","SP",256.1199951171875,149.688,-0.2883367470995541,-1.4701301433009484,-4.863663064008489,-5.63724856842619,-1.4166509511731007,-13.676029474008283,9.9078506423059,-2.7681788317023823,"19312"
"Marco Gonzales","SEA","SP",317.2099914550781,170.355,1.5844412965157308,-1.5017901580503095,-7.936558572406764,-5.128090489918923,-0.7884741391316911,-13.770472062991956,9.9078506423059,-2.8626214206860556,"15467"
"Tony Gonsolin","LAD","SP",305.8800048828125,114.824,-1.8495258707949938,-1.5017901580503095,-4.203342697676069,-4.556390671687368,-1.6851101031688709,-13.796159501377609,9.9078506423059,-2.8883088590717105,"19388"
"Noah Syndergaard","LAA","SP",208.94000244140625,136.751,-0.6221531446653765,-1.5017901580503095,-6.263596950639148,-3.899083309861489,-1.5129645424135527,-13.799588105629876,9.9078506423059,-2.8917374633239756,"11762"
"Trevor May","NYM","RP",541.489990234375,63.6301,-4.163042572995012,-0.8245007005339853,-0.10556690413677051,-0.8284597586503891,-4.157205512930637,-10.078775449246795,6.126448073082172,-2.952327376164621,"6398"
"Casey Mize","DET","SP",273.6600036621094,157.715,-0.4696498510566076,-1.5017901580503095,-6.63653543017665,-3.9459720334217043,-1.3545333145964276,-13.908480787301702,9.9078506423059,-3.0006301449958004,"20492"
"James Kaprielian","OAK","SP",351.45001220703125,118.049,-2.0286019233626007,-1.5017901580503095,-5.076749345568958,-3.489195775747733,-1.859543849571388,-13.95588105230099,9.9078506423059,-3.0480304099950883,"18331"
"Lou Trivino","OAK","RP",263.239990234375,66.6706,-4.384353409519295,3.7890580665195457,-1.3241224800862172,-3.093401717591756,-5.17226307068872,-10.185082611366441,6.126448073082172,-3.0586345382842683,"15043"
"Zach Eflin","PHI","SP",473.3900146484375,121.394,-1.8130538484894871,-1.5017901580503095,-5.124713794084784,-3.1313465680602413,-2.4069432739831687,-13.977847642667989,9.9078506423059,-3.069997000362088,"13774"
"Danny Duffy",,"SP",575.9600219726562,67.9483,-4.0322901176079,-1.5017901580503095,-1.720445638505544,-2.0053879031761257,-4.725059381201387,-13.984973198541267,9.9078506423059,-3.0771225562353655,"3542"
"Chris Flexen","SEA","SP",386.989990234375,166.937,0.8729176952709645,-1.5017901580503095,-6.27272601675592,-6.230593538759176,-0.8909060879934931,-14.02309810628793,9.9078506423059,-3.1152474639820307,"13896"
"Miles Mikolas","STL","SP",473.6000061035156,129.657,-1.356497690723773,-1.5017901580503095,-4.548272780710524,-3.2502166588153583,-3.450315877513062,-14.107093165813025,9.9078506423059,-3.199242523507124,"9803"
"Zach Plesac","CLE","SP",333.239990234375,161.373,0.4760818365220525,-1.5017901580503095,-8.35435107777648,-3.409279012235844,-1.3277011313715619,-14.117039542912142,9.9078506423059,-3.209188900606242,"19979"
"Michael Fulmer","DET","RP",352.2200012207031,62.2557,-5.128306704307859,2.0745679360096516,-0.5671686035602174,-1.5663173137314306,-5.282316742319948,-10.469541427909803,6.126448073082172,-3.343093354827632,"13218"
"Daniel Hudson","LAD","RP",565.1799926757812,56.9302,-4.582139447392264,-0.015965684522321482,-0.6948349557262172,-0.4934970676040779,-4.683643173306614,-10.470080328551497,6.126448073082172,-3.3436322554693243,"7146"
"Kendall Graveman","CHW","RP",490,57.5853,-4.888026240592366,-0.7907145340603663,0.9981211009382147,-0.4184415517539062,-5.42833817479645,-10.527399400264873,6.126448073082172,-3.4009513271827005,"15514"
"Jake Odorizzi","HOU","SP",484.8999938964844,97.7343,-2.6755140077888964,-1.4548870418328899,-4.3856763405436725,-2.577832704553622,-3.2356536436673604,-14.329563738386442,9.9078506423059,-3.4217130960805404,"6397"
"Andrew Chafin",,"RP",593.2999877929688,61.5189,-5.544158832502925,-0.07923501215278574,0.7453446713452091,-0.33242118081961686,-5.345086886097746,-10.555557240227861,6.126448073082172,-3.4291091671456897,"12988"
"Jorge Alcala","MIN","RP",445.4800109863281,63.9717,-5.15879208213847,1.1000660749319495,-1.171605245464353,-0.7603325076960089,-4.832571683901677,-10.82323544426856,6.126448073082172,-3.696787371186388,"19459"
"Grayson Rodriguez","BAL","SP",468.4200134277344,70.2474,-4.442204464642771,-1.5017901580503095,-2.663052307865188,-1.6838295200359195,-4.519288600981227,-14.810165051575416,9.9078506423059,-3.902314409269515,"sa3008130"
"Drew Steckenrider","SEA","RP",359.3599853515625,64.0533,-5.100770005413537,1.3917852422789778,-0.7559783999239178,-1.2648064610042786,-5.311526750471378,-11.041296374534133,6.126448073082172,-3.9148483014519604,"18806"
"Cole Sulser","BAL","RP",475.5799865722656,66.2938,-4.767983735364022,1.4007325453321373,-0.9463428832901727,-2.1636154283871414,-4.564644169121291,-11.041853670830491,6.126448073082172,-3.915405597748318,"15256"
"Dane Dunning","TEX","SP",417.94000244140625,133.364,-0.7176338384408438,-1.5017901580503095,-4.831714554231609,-6.291408570001529,-1.4895472342887581,-14.832094355013048,9.9078506423059,-3.924243712707148,"19409"
"Nate Pearson","TOR","SP",427.510009765625,75.7909,-3.8180435837536666,-1.5017901580503095,-2.586662640994549,-2.879489002329226,-4.046186311827523,-14.832171696955273,9.9078506423059,-3.924321054649374,"20160"
"Seth Lugo","NYM","RP",591,63.0564,-4.3304420701966535,-0.9209129693735519,-0.6030549510282005,-0.4846668519286556,-4.729804541351611,-11.068881383878674,6.126448073082172,-3.9424333107965026,"12447"
"Ken Giles","SEA","RP",283.6099853515625,47.9139,-6.452174926416913,1.5344235485446276,-0.2878498778055519,-0.3841328686157351,-5.5156015364537625,-11.105335660747333,6.126448073082172,-3.9788875876651613,"12910"
"Alex Reyes","STL","RP",290.42999267578125,71.5446,-3.5541248252331643,0.36703111023291435,-0.47313810185000416,-3.7457759755382063,-3.728589100185285,-11.134596892573745,6.126448073082172,-4.0081488194915735,"15015"
"Taijuan Walker","NYM","SP",375.82000732421875,151.138,-0.4993969486232666,-1.5017901580503095,-7.188749552630597,-5.150883142238241,-0.5940045833770264,-14.934824384919436,9.9078506423059,-4.026973742613538,"11836"
"Art Warren","CIN","RP",530.030029296875,48.7825,-4.547452490815211,-1.3789464158848337,0.5221665422712404,-0.9100626503062321,-5.122907111304646,-11.437202126039683,6.126448073082172,-4.310754052957509,"18251"
"Yonny Chirinos","TBR","SP",599.9000244140625,81.988,-3.940409761702064,-1.5017901580503095,-2.8961840560694125,-2.150117101678714,-4.74743296388719,-15.23593404138769,9.9078506423059,-4.32808339908179,"16401"
"Matt Wisler","TBR","RP",600.9299926757812,59.7648,-5.076690608140355,-0.838268362776837,-0.8296889719736332,0.0363938253947944,-4.760597541032256,-11.468851658528287,6.126448073082172,-4.342403585446114,"12804"
"Reid Detmers","LAA","SP",429.6600036621094,97.0219,-2.9142703802976406,-1.5017901580503095,-4.703470693374461,-3.489320147373042,-2.6740511615229763,-15.28290254061843,9.9078506423059,-4.375051898312528,"27468"
"Nick Martinez",,"SP",491.5400085449219,82.8486,-3.779469106280119,-1.5017901580503095,-2.722585198028938,-2.7045041255510234,-4.579259186095233,-15.287607774005625,9.9078506423059,-4.379757131699725,"12730"
"Yusei Kikuchi","SEA","SP",349.5400085449219,148.063,-0.9317053527860534,-1.4581225383824132,-6.387136034714595,-6.405935732947767,-0.10822739548202379,-15.291127054312852,9.9078506423059,-4.383276412006953,"20633"
"Eric Lauer","MIL","SP",308.6700134277344,122.739,-1.9750308503950653,-1.5017901580503095,-5.058900618685419,-4.902580567173082,-1.8979294869361336,-15.33623168124001,9.9078506423059,-4.428381038934108,"19316"
"Kwang-hyun Kim",,"SP",553.5399780273438,102.536,-1.750358662031238,-1.4397465947254178,-3.0280380179721758,-4.860242141212867,-4.331341256409733,-15.409726672351432,9.9078506423059,-4.501876030045531,"27458"
"Mike Soroka","ATL","SP",518.969970703125,86.169,-2.7885695032268085,-1.5017901580503095,-3.361139034488698,-2.8711988938595225,-4.906322400999368,-15.429019990624708,9.9078506423059,-4.521169348318809,"18383"
"Garrett Crochet","CHW","RP",504.1499938964844,60.6594,-4.746210242332822,-1.47328822291853,0.676836610929392,-1.5901681024556245,-4.532737353714067,-11.665567310491651,6.126448073082172,-4.539119237409479,"27463"
"Tyler Matzek","ATL","RP",548.9600219726562,62.8327,-5.134037038486545,-1.2448178015619409,1.1887543120997843,-2.454112395328174,-4.238495465588552,-11.882708388865428,6.126448073082172,-4.756260315783255,"10058"
"Matthew Boyd",,"SP",597.4600219726562,73.5981,-4.558698826905823,-1.5017901580503095,-3.383864695768378,-1.7079900348587118,-4.562036524340185,-15.714380239923408,9.9078506423059,-4.806529597617506,"15440"
"Tyler Wells","BAL","RP",399.70001220703125,62.231,-5.81968240615917,1.108220903326567,-2.345693965196444,-0.16423045415203238,-4.7259929647598815,-11.94737888694096,6.126448073082172,-4.820930813858787,"20000"
"David Price","LAD","SP",576.8400268554688,100.836,-2.0234312962432277,-1.4796265982727004,-4.241507864639736,-4.435465341621542,-3.5536175181065763,-15.733648618883782,9.9078506423059,-4.825797976577882,"3184"
"Tyler Rogers","SFG","RP",522.6300048828125,68.3343,-4.380305306002213,0.6734028698581661,-0.08522912928821043,-2.080018883949277,-6.134987023851901,-12.007137473233431,6.126448073082172,-4.88068940015126,"15541"
"David Peterson","NYM","SP",582.1599731445312,87.968,-3.578444096960337,-1.5017901580503095,-2.7163223500888183,-4.203385477668981,-3.9174285463083334,-15.917370629076782,9.9078506423059,-5.009519986770879,"20302"
"Jake Diekman",,"RP",596.0399780273438,63.0695,-5.261170499102048,-0.5778870114458622,0.3475100751512737,-2.6613854567586843,-4.017996665685888,-12.170929557841209,6.126448073082172,-5.044481484759037,"5003"
"Brady Singer","KCR","SP",439.57000732421875,144.141,-1.033040760086721,-1.5017901580503095,-5.255079742438962,-7.400074400658762,-0.7722541976133706,-15.962239258848125,9.9078506423059,-5.054388616542225,"25377"
"Michael King","NYY","SP/RP",599.3300170898438,53.4307,-5.382236468667421,-1.5017901580503095,-1.6057747301695189,-1.6653320668743128,-5.813910568478132,-15.969043992239698,9.9078506423059,-5.061193349933798,"19853"
"Adbert Alzolay","CHC","SP",351.25,126.17,-2.144746912925533,-1.4643568746090816,-7.185440279269971,-3.7593188384760285,-1.449591955925767,-16.003454861206382,9.9078506423059,-5.0956042189004815,"17859"
"Aaron Loup","LAA","RP",581.9099731445312,58.8174,-4.764590844475897,-1.2081813018602106,0.5616135909793752,-1.426060220346469,-5.424478202529957,-12.261696978233159,6.126448073082172,-5.135248905150985,"10343"
"Roansy Contreras","PIT","SP",473.6700134277344,56.7749,-5.614110443300392,-1.5017901580503095,-1.476818183554845,-1.5973001285581738,-5.854447071742965,-16.04446598520669,9.9078506423059,-5.136615342900785,"22810"
"Kyle Finnegan","WSN","RP",366.2699890136719,65.4475,-4.557893248531167,3.555133283545334,-2.062276921095293,-4.240835078988924,-4.963750663573083,-12.269622628643134,6.126448073082172,-5.14317455556096,"15009"
"Tim Mayza","TOR","RP",595.1300048828125,60.5497,-4.6852508140763724,-1.043452797507477,-0.046523889785933116,-1.4041604522646185,-5.107439090762702,-12.286827044397102,6.126448073082172,-5.1603789713149295,"15042"
"Brusdar Graterol","LAD","RP",569.1599731445312,56.7427,-4.327255737866133,-0.7951074192113297,0.002507602072291374,-1.2886688529215817,-5.88090567850303,-12.289430086429782,6.126448073082172,-5.1629820133476105,"20367"
"Jake Cousins","MIL","RP",596.719970703125,57.5896,-5.761751614990339,-1.17328312834177,0.5860441012875257,-1.3191264971667884,-4.683282708970444,-12.351399848181815,6.126448073082172,-5.224951775099644,"21620"
"Colin Poche","TBR","RP",999,45.9092,-5.490736348433278,-1.481764005613593,-0.1633398203277003,0.17090954311736672,-5.46361933690616,-12.428549968163368,6.126448073082172,-5.3021018950811944,"19403"
"Reiver Sanmartin","CIN","SP",504.4599914550781,94.519,-1.8842126052660706,-1.5017901580503095,-4.420499741196043,-4.430449259379794,-3.983984757627614,-16.220936521519832,9.9078506423059,-5.313085879213933,"19754"
"Alex Vesia","LAD","RP",592.1900024414062,54.8776,-4.203476965910896,-0.9244501800119544,-0.9448744513908006,-1.667653406599592,-4.707970701560709,-12.448425705473952,6.126448073082172,-5.321977632391779,"25007"
"Trevor Rosenthal",,"RP",499.3900146484375,51.6133,-6.0426541511713685,0.6387771425233767,-0.5018433890171555,-1.5746338605097614,-4.987164157260457,-12.467518415435364,6.126448073082172,-5.341070342353193,"10745"
"Brad Hand",,"RP",513.4600219726562,57.8519,-4.664412831415739,0.0013010174962131916,-1.2790919111844208,-1.2025033967645828,-5.336927327652128,-12.481634449520657,6.126448073082172,-5.355186376438484,"9111"
"James Paxton","BOS","SP",561.5999755859375,45.4528,-5.3255294814258995,-1.5017901580503095,-2.234988202345635,-1.1743366923890306,-6.046129227353115,-16.28277376156399,9.9078506423059,-5.374923119258089,"11828"
"Josh Staumont","KCR","RP",446.760009765625,64.966,-5.103679149486111,0.013782889605580457,-0.23210616719549568,-2.6596159683449616,-4.528917194638143,-12.510535590059131,6.126448073082172,-5.384087516976957,"18335"
"Edward Cabrera","MIA","SP",477.05999755859375,76.5728,-4.984172808083635,-1.5017901580503095,-2.522354285986966,-3.3252771949950146,-3.960584137666531,-16.294178584782458,9.9078506423059,-5.386327942476558,"21690"
"Joe Barlow","TEX","RP",232.24000549316406,56.1575,-6.076302095993077,3.1782867525359335,-1.1562649495578228,-3.1569350845521216,-5.335907680849348,-12.547123058416435,6.126448073082172,-5.420674985334262,"22296"
"German Marquez","COL","SP",259.489990234375,185.908,1.8893563760711907,-1.5017901580503095,-10.682603747483927,-7.760343944499343,1.701601098212953,-16.353780375749437,9.9078506423059,-5.445929733443536,"15038"
"Nicholas Lodolo","CIN","SP",521.4299926757812,41.7364,-6.050140233089687,-1.5017901580503095,-1.5808294425076053,-0.9203322215238805,-6.335077629949311,-16.388169685120793,9.9078506423059,-5.480319042814893,"sa917947"
"Brent Suter","MIL","RP",588.0399780273438,68.8445,-3.3661325503683024,-1.2688679380685974,-0.9935118014806679,-1.858576327683382,-5.242203164804036,-12.729291782404985,6.126448073082172,-5.602843709322813,"13942"
"Rowan Wick","CHC","RP",322.45001220703125,56.009,-6.043025068151152,2.298859397034625,-1.4066268586997317,-2.338848358203735,-5.26116544842485,-12.750806336444843,6.126448073082172,-5.624358263362671,"14646"
"Craig Stammen","SDP","RP",598.5499877929688,59.9562,-4.43135636456698,-1.374660778970993,-0.672486232097254,-0.6585134883573092,-5.774321714509781,-12.911338578502317,6.126448073082172,-5.784890505420146,"7274"
"Ryan Yarbrough","TBR","SP",514.25,138.53,-0.9334817563814463,-1.5017901580503095,-8.383477543359808,-2.970829399408452,-2.908149384436562,-16.697728241636575,9.9078506423059,-5.7898775993306755,"16502"
"Christian Greene","CIN","SP",436.989990234375,85.5172,-3.1092003574262796,-1.5017901580503095,-4.697822332602903,-3.718732387701166,-3.682486855920296,-16.710032091700956,9.9078506423059,-5.802181449395055,"sa3005315"
"A.J. Minter","ATL","RP",595.47998046875,59.383,-4.730710798909355,-1.330250977893067,-0.22359220944247443,-1.6642627038473838,-5.001813980975855,-12.950630671068135,6.126448073082172,-5.8241825979859625,"18655"
"Caleb Thielbar","MIN","RP",999,63.1732,-4.37876122525763,-1.2191833266040826,-1.205035465179976,-1.350524108082694,-4.799836181965002,-12.953340307089386,6.126448073082172,-5.826892234007214,"10078"
"Reynaldo Lopez","CHW","SP",524.0599975585938,70.5447,-4.529339082161165,-1.5017901580503095,-3.421078608278891,-2.5147292015687603,-4.829633613479081,-16.79657066353821,9.9078506423059,-5.888720021232308,"16400"
"Ian Kennedy",,"RP",360.7799987792969,57.816,-5.835785533625182,1.3390521293920499,-1.9165836506755136,-1.3289059214773271,-5.274346952135966,-13.016569928521937,6.126448073082172,-5.890121855439765,"6986"
"Luke Jackson","ATL","RP",590.0599975585938,64.1818,-5.232914176845751,-0.5108301832640058,0.05179049250919113,-2.6252073566714107,-4.807215687958273,-13.12437691223025,6.126448073082172,-5.997928839148077,"11752"
"Yimi Garcia","TOR","RP",577.0999755859375,60.4259,-4.329211158878115,-0.529601728619557,-2.291110180654624,-0.8400857725955876,-5.1949089088453615,-13.184917749593247,6.126448073082172,-6.0584696765110735,"12095"
"Emilio Pagan","SDP","RP",535.9400024414062,60.8151,-5.267619790324781,-0.4544594135757053,-2.510745041971094,-0.019004808455999434,-4.99453746479292,-13.2463665191205,6.126448073082172,-6.119918446038327,"14771"
"Richard Bleier","MIA","RP",598.6400146484375,62.4085,-5.511070816846505,-1.210738551543771,0.5331236899859874,-0.9188443462054162,-6.278940554442197,-13.386470579051903,6.126448073082172,-6.26002250596973,"7803"
"David Robertson",,"RP",600.3200073242188,58.6155,-5.126385265510192,-1.100754097543793,-0.731891403813778,-1.3886948154453997,-5.038824036846086,-13.386549619159249,6.126448073082172,-6.260101546077077,"8241"
"Josh Fleming","TBR","SP/RP",598.6699829101562,69.0369,-3.8737966258286196,-1.4717988121999939,-2.2792777602357592,-3.463410618166712,-6.103244706058405,-17.19152852248949,9.9078506423059,-6.283677880183591,"20418"
"Ryan Thompson","TBR","RP",999,49.5598,-5.22195346904017,-1.3936403241595787,0.10889217775117564,-0.9433385617502931,-6.051673035338108,-13.501713212536975,6.126448073082172,-6.375265139454802,"16647"
"Trevor Richards","TOR","RP",597.280029296875,59.1589,-4.75678803943592,-1.0137217238616176,-1.5197900625582232,-1.1665014759619365,-5.087427121644429,-13.544228423462126,6.126448073082172,-6.417780350379954,"19309"
"JT Chargois","TBR","RP",599.47998046875,59.5202,-5.1917943648881835,-0.9967037268067557,-0.20024605689040798,-1.989497755703263,-5.222622942321215,-13.600864846609827,6.126448073082172,-6.474416773527654,"13767"
"Griffin Canning","LAA","SP",573.780029296875,60.3604,-5.148394412981841,-1.5017901580503095,-2.826951942346412,-2.6420337249734964,-5.26944158561411,-17.38861182396617,9.9078506423059,-6.48076118166027,"19867"
"Caleb Ferguson","LAD","RP",999,35.4845,-6.27452968054617,-1.5017901580503095,0.8237903331315533,-0.32261163550501176,-6.345551359897049,-13.620692500866987,6.126448073082172,-6.494244427784814,"19349"
"Joe Kelly",,"RP",598.3900146484375,57.3416,-5.5243309878207665,-1.397435683418001,0.2710020074108698,-1.787041096007788,-5.2378599509969215,-13.675665710832607,6.126448073082172,-6.549217637750433,"9761"
"Tommy Kahnle","LAD","RP",999,41.6044,-6.009201437502493,-1.5017901580503095,0.030930039836910252,-0.2854935367200243,-5.9171077888472805,-13.682662881283195,6.126448073082172,-6.556214808201024,"11384"
"Kyle Hendricks","CHC","SP",279.3399963378906,180.303,1.3486864641655436,-1.5017901580503095,-10.55045448862228,-5.683176010067543,-1.0824509238565303,-17.469185116431117,9.9078506423059,-6.561334474125219,"12049"
"Mike Mayers","LAA","RP",585.4000244140625,63.3411,-5.0382709385320235,-0.9576122396721942,-1.41876411550598,-1.6991887278250197,-4.58206136718475,-13.695897388719967,6.126448073082172,-6.569449315637795,"15451"
"Genesis Cabrera","STL","RP",597.8499755859375,64.3778,-4.677594154768549,-1.19350377965002,-0.481957879717047,-2.6956806500110604,-4.649389525276862,-13.698125989423536,6.126448073082172,-6.571677916341366,"17490"
"Phil Bickford","LAD","RP",599.9099731445312,52.0241,-4.97353060024752,-1.2915633226365875,-0.8800501057819756,-1.131989272884055,-5.427533805305551,-13.704667106855691,6.126448073082172,-6.578219033773516,"18519"
"Robert Suarez","SDP","RP",458.25,50.1393,-6.186179921233529,-0.6640811780777419,-0.3639179957567771,-0.4890675243426138,-6.057869112121887,-13.761115731532549,6.126448073082172,-6.634667658450374,"sa869798"
"Brooks Raley","TBR","RP",598.5399780273438,48.3743,-5.979425688264938,-0.7711865716432365,-0.026914913607365032,-1.198600103405937,-5.804534442897939,-13.780661719819419,6.126448073082172,-6.654213646737245,"10061"
"Nick Pivetta","BOS","SP",380.9100036621094,151.185,0.36735385391892794,-1.4665420409305678,-9.877068755088535,-7.441274302115213,0.8438933752634844,-17.573637868951902,9.9078506423059,-6.665787226646,"15454"
"Codi Heuer","CHC","RP",503.07000732421875,65.0508,-4.026986671114928,0.18856304346792968,-1.7153254669021947,-2.656260562791777,-5.587796439888854,-13.797806097229826,6.126448073082172,-6.6713580241476516,"23293"
"Trevor Williams","NYM","SP/RP",600.9299926757812,69.9886,-5.011079836536229,-1.5017901580503095,-3.334437179243867,-2.58221888397716,-5.236388531762238,-17.665914589569805,9.9078506423059,-6.758063947263904,"16977"
"Jeffrey Springs","TBR","RP",999,37.7921,-6.017162381997324,-1.354784342332658,-0.01157613095979819,-0.39896853583361813,-6.105686661214089,-13.888178052337485,6.126448073082172,-6.761729979255315,"17677"
"Joely Rodriguez","NYY","RP",600.8800048828125,54.9019,-5.468428024212067,-0.5927889030437524,-0.33160446206949745,-1.9618086586470234,-5.554825873246185,-13.909455921218527,6.126448073082172,-6.783007848136353,"11487"
"Brad Wieck","CHC","RP",999,54.7279,-6.037502625165924,-1.0029407995474788,-0.4494430208889765,-1.9023390175974975,-4.5366624098190345,-13.928887873018912,6.126448073082172,-6.80243979993674,"16390"
"Carlos Hernandez","KCR","SP",439.6300048828125,122.748,-1.5526039411008734,-1.5017901580503095,-6.037051832602293,-6.349094556558314,-2.369676220391778,-17.810216708703567,9.9078506423059,-6.902366066397667,"22713"
"Andres Munoz","SEA","RP",549.5399780273438,43.8244,-6.216225307125845,-0.8167829879531083,0.17704175057296942,-1.699864294944962,-5.491805883817391,-14.047636723268337,6.126448073082172,-6.921188650186164,"20373"
"Chris Stratton","PIT","RP",501.5199890136719,64.2598,-4.859186445937331,1.2752180314882648,-2.286031925186922,-3.1579869193526706,-5.062187942847005,-14.090175201835665,6.126448073082172,-6.963727128753493,"13761"
"Casey Sadler","SEA","RP",600.8400268554688,57.5108,-5.91128712854889,-1.473835837353735,0.03448592831659597,-1.0658889038794481,-5.674873609319614,-14.091399550785091,6.126448073082172,-6.964951477702918,"11209"
"Ross Stripling","TOR","SP",550.010009765625,110.249,-2.321164801173352,-1.4767270284289553,-6.980774763845548,-4.242078286888074,-2.904273439213373,-17.925018319549302,9.9078506423059,-7.0171676772434015,"13273"
"John King","TEX","RP",999,57.5706,-4.071109355866907,-1.5017901580503095,-0.9463551232752382,-1.5899603712503148,-6.042149338710235,-14.151364347153006,6.126448073082172,-7.024916274070835,"22051"
"Josiah Gray","WSN","SP",283.1300048828125,137.246,-2.126437384694751,-1.5017901580503095,-8.974739408438975,-4.743378271569705,-0.6005291785835847,-17.946874401337325,9.9078506423059,-7.039023759031426,"24580"
"Dakota Hudson","STL","SP",445.510009765625,112.83,-1.4774201798287032,-1.5017901580503095,-3.922611405187023,-7.031881117836117,-4.031681913538755,-17.96538477444091,9.9078506423059,-7.057534132135009,"19206"
"Jose Alvarado","PHI","RP",575.6599731445312,59.2362,-4.689469272876985,-0.08493171623571558,-0.3830203131765249,-4.518458523034923,-4.5171138948472676,-14.192993720171417,6.126448073082172,-7.066545647089242,"17780"
"Sammy Long","SFG","SP",581.9400024414062,73.5479,-5.0259807043545965,-1.5017901580503095,-3.7070194503257903,-2.790760098734327,-4.960459757689155,-17.986010169154177,9.9078506423059,-7.078159526848278,"25379"
"A.J. Puk","OAK","RP",541.719970703125,67.7207,-4.246086664754923,-1.1544658505944652,-1.0861936983298195,-3.0287840685307477,-4.690904431739871,-14.206434713949825,6.126448073082172,-7.079986640867654,"19343"
"Heath Hembree",,"RP",999,52.4644,-5.296650151907153,0.6481478912024174,-2.8218863199556585,-1.6804983708921726,-5.10803795743761,-14.258924908990174,6.126448073082172,-7.132476835908003,"11632"
"Glenn Otto","TEX","SP",567.4299926757812,81.2085,-4.197556509016824,-1.5017901580503095,-4.825744131031637,-3.4608943963160566,-4.058535552974107,-18.044520747388933,9.9078506423059,-7.136670105083033,"21366"
"Mychal Givens",,"RP",594.1900024414062,61.5035,-5.2963591930786995,0.33256506654182105,-2.13399405999709,-2.351273884068956,-4.828600377742994,-14.277662448345918,6.126448073082172,-7.151214375263747,"10430"
"Chris Martin",,"RP",594.5999755859375,57.0089,-5.712428540918213,-1.295571263222164,-0.9863104828814614,-0.3489929419582684,-6.036054344518083,-14.37935757349819,6.126448073082172,-7.252909500416017,"11847"
"JT Brubaker","PIT","SP",491.3900146484375,140.592,-1.524070430586631,-1.5017901580503095,-8.81307753132927,-5.437237779272115,-0.8886145647135516,-18.164790463951878,9.9078506423059,-7.256939821645975,"17578"
"Jarlin Garcia","SFG","RP",600.969970703125,57.4702,-4.888492441035817,-1.3198852772802263,-0.9572682199735455,-1.472899473558181,-5.82500199888554,-14.463547410733312,6.126448073082172,-7.337099337651139,"18282"
"Kyle Gibson","PHI","SP",375.3699951171875,176.427,0.6931140235262502,-1.5017901580503095,-8.273671696430942,-9.550587660458076,0.3738879324899763,-18.2590475589231,9.9078506423059,-7.351196916617198,"10123"
"Tim Hill","SDP","RP",999,55.4475,-4.503352905084727,-1.3734567540613922,-0.6926874783793346,-2.0431696136429705,-5.880636045457917,-14.493302796626345,6.126448073082172,-7.36685472354417,"16814"
"Ross Detwiler",,"SP/RP",999,41.9196,-6.248959063750674,-1.5017901580503095,-1.9287238804212141,-2.0447231709825244,-6.554197272322379,-18.2783935455271,9.9078506423059,-7.3705429032211995,"2859"
"Jake Brentz","KCR","RP",599.9400024414062,54.695,-5.409943300739298,-0.16711675357003086,-0.6777633879059906,-3.0766511061017043,-5.166284893642547,-14.49775944195957,6.126448073082172,-7.371311368877397,"17783"
"Nick Sandlin","CLE","RP",599.6300048828125,53.7133,-6.2978188247570355,-1.3252133650777131,-0.2618578052784733,-1.7565062706156753,-4.862081602195238,-14.503477867924136,6.126448073082172,-7.377029794841963,"20517"
"Tyler Duffey","MIN","RP",571.4199829101562,65.2252,-5.24393374273495,-0.597825277617452,-1.6581875877670693,-2.1505619500030795,-4.87690069157114,-14.527409249693694,6.126448073082172,-7.400961176611521,"13758"
"Matthew Liberatore","STL","SP",581.1900024414062,45.5879,-5.526638002592627,-1.5017901580503095,-2.392302678957112,-2.0285137395639343,-6.863488308080676,-18.31273288724466,9.9078506423059,-7.40488224493876,"sa3008163"
"Tanner Scott","BAL","RP",599.6300048828125,57.8806,-5.035161232763194,-0.8304525814569655,-0.89950274743776,-3.166954460289921,-4.647333066702915,-14.579404088650755,6.126448073082172,-7.452956015568585,"17586"
"Adam Ottavino",,"RP",598.0599975585938,62.9002,-3.8188978033370473,-0.6359808191604978,-2.136243244180461,-3.533347834481109,-4.471836045869631,-14.596305747028746,6.126448073082172,-7.4698576739465725,"1247"
"Josh Sborz","TEX","RP",600.0599975585938,61.5748,-5.002466122578175,-0.3553507497104492,-1.5821017843222847,-2.9002284335082,-4.764299452548166,-14.604446542667278,6.126448073082172,-7.477998469585103,"18323"
"Jesus Luzardo","MIA","SP",286.7799987792969,101.443,-2.974336720424923,-1.5017901580503095,-5.634324016946263,-5.302139307356179,-2.97777383385539,-18.390364036633066,9.9078506423059,-7.482513394327166,"19959"
"Alex Colome",,"RP",493.69000244140625,62.793,-4.937062353743605,-0.1286816005516295,-1.3703414626363495,-2.455291316248515,-5.7282476017207635,-14.619624334900863,6.126448073082172,-7.493176261818691,"6661"
"Ryan Tepera",,"RP",565.4199829101562,60.9315,-5.865225014415193,-1.415330182210044,-1.0564630472325327,-1.4082839076720968,-4.909167971314535,-14.654470122844401,6.126448073082172,-7.52802204976223,"10291"
